speedKMH,currentTime,throttle,brake,clutch
2.175,0:46:746,0.214,1,1
1.696,0:46:761,0.301,1,1
1.411,0:46:767,0.35,1,1
1.129,0:46:782,0.426,1,1
0.855,0:46:788,0.478,1,1
0.529,0:46:797,0.551,1,1
0.387,0:46:812,0.597,1,1
0.449,0:46:818,0.62,1,1
0.749,0:46:824,0.684,1,1
1.026,0:46:839,0.74,1,1
1.318,0:46:845,0.775,1,1
1.708,0:46:854,0.827,1,1
1.878,0:46:869,0.845,1,1
2.046,0:46:875,0.911,0.969,1
2.064,0:46:890,0.911,0.969,1
2.021,0:46:899,0.972,0.904,1
1.732,0:46:911,1,0.847,1
1.49,0:46:917,1,0.805,1
1.256,0:46:926,1,0.762,1
1.023,0:46:941,1,0.717,1
0.725,0:46:944,1,0.673,1
0.522,0:46:956,1,0.603,1
0.365,0:46:971,1,0.56,1
0.312,0:46:977,1,0.514,1
0.404,0:46:989,1,0.471,1
0.697,0:46:998,1,0.388,1
0.85,0:47:007,1,0.348,1
0.906,0:47:022,1,0.292,1
0.866,0:47:028,1,0.274,1
0.773,0:47:034,1,0.24,1
0.596,0:47:049,1,0.189,1
0.433,0:47:058,1,0.155,1
0.269,0:47:061,1,0.111,1
0.302,0:47:079,1,0.083,1
0.441,0:47:085,1,0.043,1
0.596,0:47:100,1,0,1
0.66,0:47:109,1,0,1
0.737,0:47:115,1,0,1
0.759,0:47:130,1,0,1
0.723,0:47:133,1,0,1
0.683,0:47:151,1,0,1
0.676,0:47:157,1,0,1
0.754,0:47:166,1,0,1
0.865,0:47:181,1,0,1
0.993,0:47:187,1,0,1
1.051,0:47:196,1,0,1
1.061,0:47:208,1,0,1
1.086,0:47:217,1,0,1
1.102,0:47:229,1,0,1
1.21,0:47:238,1,0,1
1.284,0:47:247,1,0,1
1.367,0:47:259,1,0,1
1.419,0:47:268,1,0,1
1.456,0:47:274,1,0,1
1.492,0:47:289,1,0,1
1.555,0:47:298,1,0,1
1.62,0:47:313,1,0,1
1.682,0:47:319,1,0,1
1.755,0:47:325,1,0,1
1.78,0:47:340,1,0,1
1.828,0:47:349,1,0,1
1.901,0:47:352,1,0,1
1.96,0:47:370,1,0,1
2.029,0:47:376,1,0,1
2.09,0:47:391,1,0,1
2.142,0:47:397,1,0,1
2.205,0:47:406,1,0,1
2.247,0:47:421,1,0,1
2.311,0:47:427,1,0,1
2.375,0:47:436,1,0,1
2.425,0:47:448,1,0,1
2.495,0:47:457,1,0,1
2.533,0:47:469,1,0,1
2.59,0:47:478,1,0,1
2.66,0:47:487,1,0,1
2.716,0:47:499,1,0,1
2.762,0:47:508,1,0,1
2.843,0:47:523,1,0,1
2.889,0:47:529,1,0,1
2.938,0:47:535,1,0,1
3.007,0:47:550,1,0,1
3.055,0:47:559,1,0,1
3.108,0:47:571,1,0,1
3.182,0:47:580,1,0,1
3.214,0:47:586,1,0,1
3.282,0:47:601,1,0,1
3.333,0:47:607,1,0,1
3.397,0:47:613,1,0,1
3.452,0:47:631,1,0,1
3.519,0:47:637,1,0,1
3.571,0:47:652,1,0,1
3.622,0:47:658,1,0,1
3.687,0:47:664,1,0,1
3.738,0:47:679,1,0,1
3.806,0:47:685,1,0,1
3.857,0:47:703,1,0,1
3.892,0:47:709,1,0,1
3.959,0:47:715,1,0,1
4.025,0:47:730,1,0,1
4.075,0:47:739,1,0,1
4.124,0:47:745,1,0,1
4.193,0:47:757,1,0,1
4.243,0:47:766,1,0,1
4.294,0:47:781,1,0,1
4.361,0:47:787,1,0,1
4.41,0:47:796,1,0,1
4.46,0:47:811,1,0,1
4.527,0:47:817,1,0,1
4.56,0:47:829,1,0,1
4.627,0:47:838,1,0,1
4.694,0:47:844,1,0,1
4.743,0:47:859,1,0,1
4.793,0:47:865,1,0,1
4.842,0:47:877,1,0,1
4.908,0:47:889,1,0,1
4.958,0:47:895,1,0,1
5.024,0:47:910,1,0,1
5.073,0:47:916,1,0,1
5.122,0:47:931,1,0,1
5.187,0:47:937,1,0,1
5.22,0:47:946,1,0,1
5.301,0:47:958,1,0,1
5.35,0:47:967,1,0,1
5.399,0:47:982,1,0,1
5.448,0:47:988,1,0,1
5.512,0:47:997,0.996,0,1
5.561,0:48:009,0.992,0,1
5.609,0:48:018,0.988,0,1
5.673,0:48:033,0.978,0,1
5.721,0:48:039,0.965,0,1
5.768,0:48:045,0.954,0,1
5.83,0:48:060,0.932,0,1
5.861,0:48:066,0.932,0,1
5.921,0:48:081,0.907,0,1
5.981,0:48:087,0.879,0,1
6.024,0:48:093,0.861,0,1
6.082,0:48:111,0.833,0,1
6.126,0:48:117,0.821,0,1
6.17,0:48:132,0.812,0,1
6.214,0:48:138,0.804,0,1
6.26,0:48:147,0.794,0,1
6.322,0:48:159,0.786,0,1
6.37,0:48:165,0.773,0,1
6.433,0:48:180,0.763,0,1
6.463,0:48:189,0.758,0,1
6.521,0:48:195,0.74,0,1
6.565,0:48:210,0.719,0,1
6.626,0:48:213,0.696,0,1
6.676,0:48:228,0.682,0,1
6.74,0:48:237,0.659,0,1
6.781,0:48:249,0.644,0,1
6.816,0:48:258,0.638,0,1
6.855,0:48:270,0.614,0,1
6.88,0:48:276,0.601,0,1
6.908,0:48:291,0.59,0,1
6.946,0:48:297,0.569,0,1
6.967,0:48:309,0.563,0,1
7.009,0:48:318,0.538,0,1
7.048,0:48:330,0.514,0,1
7.072,0:48:339,0.489,0,1
7.092,0:48:351,0.474,0,1
7.116,0:48:357,0.452,0,1
7.134,0:48:372,0.439,0,1
7.16,0:48:378,0.428,0,1
7.181,0:48:390,0.418,0,1
7.2,0:48:399,0.402,0,1
7.225,0:48:411,0.384,0,1
7.241,0:48:420,0.371,0,1
7.25,0:48:426,0.364,0,1
7.269,0:48:438,0.343,0,1
7.288,0:48:453,0.322,0,1
7.302,0:48:459,0.303,0,1
7.322,0:48:474,0.287,0,1
7.335,0:48:480,0.278,0,1
7.348,0:48:486,0.27,0,1
7.359,0:48:498,0.263,0,1
7.372,0:48:507,0.255,0,1
7.381,0:48:519,0.244,0,1
7.393,0:48:525,0.237,0,1
7.402,0:48:540,0.233,0,1
7.41,0:48:546,0.23,0,1
7.418,0:48:561,0.23,0,1
7.427,0:48:567,0.231,0,1
7.434,0:48:579,0.233,0,1
7.441,0:48:585,0.241,0,1
7.451,0:48:600,0.254,0,1
7.461,0:48:606,0.26,0,1
7.471,0:48:621,0.275,0,1
7.486,0:48:627,0.304,0,1
7.498,0:48:639,0.343,0,1
7.512,0:48:645,0.357,0,1
7.534,0:48:660,0.428,0,1
7.546,0:48:666,0.45,0,1
7.582,0:48:681,0.55,0,1
7.607,0:48:687,0.609,0,1
7.635,0:48:699,0.67,0,1
7.667,0:48:705,0.767,0,1
7.714,0:48:720,0.828,0,1
7.753,0:48:726,0.882,0,1
7.794,0:48:738,0.927,0,1
7.853,0:48:747,0.977,0,1
7.9,0:48:759,1,0,1
7.948,0:48:765,1,0,1
8.012,0:48:780,1,0,1
8.043,0:48:786,1,0,1
8.105,0:48:798,1,0,1
8.168,0:48:810,1,0,1
8.215,0:48:819,1,0,1
8.263,0:48:831,1,0,1
8.326,0:48:837,1,0,1
8.375,0:48:852,1,0,1
8.423,0:48:858,1,0,1
8.482,0:48:870,1,0,1
8.528,0:48:879,1,0,1
8.583,0:48:891,1,0,1
8.662,0:48:897,1,0,1
8.699,0:48:909,1,0,1
8.767,0:48:918,1,0,1
8.831,0:48:930,1,0,1
8.879,0:48:936,1,0,1
8.927,0:48:951,1,0,1
8.978,0:48:957,1,0,1
9.049,0:48:969,1,0,1
9.103,0:48:978,1,0,1
9.174,0:48:990,1,0,1
9.246,0:48:996,1,0,1
9.31,0:49:011,1,0,1
9.374,0:49:017,1,0,1
9.395,0:49:029,1,0,1
9.434,0:49:035,1,0,1
9.468,0:49:050,1,0,1
9.516,0:49:056,1,0,1
9.575,0:49:071,1,0,1
9.649,0:49:077,1,0,1
9.696,0:49:089,1,0,1
9.735,0:49:095,1,0,1
9.783,0:49:110,1,0,1
9.824,0:49:122,1,0,1
9.871,0:49:125,1,0,1
9.943,0:49:140,1,0,1
9.997,0:49:149,1,0,1
10.047,0:49:161,1,0,1
10.107,0:49:167,1,0,1
10.151,0:49:182,1,0,1
10.199,0:49:188,1,0,1
10.252,0:49:200,1,0,1
10.33,0:49:206,1,0,1
10.39,0:49:221,1,0,1
10.466,0:49:227,1,0,1
10.514,0:49:242,1,0,1
10.547,0:49:248,1,0,1
10.569,0:49:260,1,0,1
10.625,0:49:266,1,0,1
10.693,0:49:281,1,0,1
10.804,0:49:287,1,0,1
10.892,0:49:299,1,0,1
10.971,0:49:308,1,0,1
11.034,0:49:320,1,0,1
11.07,0:49:326,1,0,1
11.113,0:49:338,1,0,1
11.194,0:49:347,1,0,1
11.256,0:49:359,1,0,1
11.307,0:49:371,1,0,1
11.344,0:49:380,1,0,1
11.391,0:49:392,1,0,1
11.439,0:49:398,1,0,1
11.52,0:49:410,1,0,1
11.585,0:49:416,1,0,1
11.662,0:49:431,1,0,1
11.697,0:49:437,1,0,1
11.766,0:49:449,1,0,1
11.822,0:49:458,1,0,1
11.906,0:49:470,1,0,1
11.972,0:49:476,1,0,1
12.058,0:49:491,1,0,1
12.12,0:49:497,1,0,1
12.18,0:49:509,1,0,1
12.242,0:49:515,1,0,1
12.329,0:49:530,1,0,1
12.397,0:49:536,1,0,1
12.488,0:49:548,1,0,1
12.554,0:49:560,1,0,1
12.618,0:49:569,1,0,1
12.683,0:49:581,1,0,1
12.75,0:49:587,1,0,1
12.844,0:49:602,1,0,1
12.917,0:49:608,1,0,1
13.014,0:49:620,1,0,1
13.085,0:49:626,1,0,1
13.155,0:49:641,1,0,1
13.252,0:49:647,1,0,1
13.328,0:49:659,1,0,1
13.431,0:49:668,1,0,1
13.508,0:49:680,1,0,1
13.585,0:49:686,1,0,1
13.688,0:49:698,1,0,1
13.766,0:49:707,1,0,1
13.847,0:49:719,1,0,1
13.93,0:49:731,1,0,1
14.042,0:49:737,1,0,1
14.127,0:49:752,1,0,1
14.21,0:49:758,1,0,1
14.323,0:49:770,1,0,1
14.409,0:49:779,1,0,1
14.497,0:49:791,1,0,1
14.616,0:49:797,1,0,1
14.705,0:49:812,1,0,1
14.795,0:49:818,1,0,1
14.917,0:49:830,1,0,1
15.01,0:49:836,1,0,1
15.104,0:49:851,1,0,1
15.2,0:49:857,1,0,1
15.329,0:49:869,1,0,1
15.427,0:49:878,1,0,1
15.559,0:49:890,1,0,1
15.658,0:49:896,1,0,1
15.76,0:49:911,1,0,1
15.897,0:49:917,1,0,1
16.002,0:49:929,1,0,1
16.108,0:49:941,1,0,1
16.251,0:49:950,1,0,1
16.359,0:49:956,1,0,1
16.468,0:49:968,1,0,1
16.617,0:49:977,1,0,1
16.73,0:49:989,1,0,1
16.882,0:50:001,1,0,1
16.997,0:50:010,1,0,1
17.112,0:50:022,1,0,1
17.229,0:50:028,1,0,1
17.347,0:50:034,1,0,1
17.508,0:50:049,1,0,1
17.631,0:50:061,1,0,1
17.796,0:50:067,1,0,1
17.922,0:50:082,1,0,1
18.091,0:50:088,1,0,1
18.22,0:50:100,1,0,1
18.351,0:50:106,1,0,1
18.483,0:50:121,1,0,1
18.662,0:50:127,1,0,1
18.799,0:50:139,1,0,1
18.986,0:50:145,1,0,1
19.131,0:50:160,1,0,1
19.278,0:50:166,1,0,1
19.424,0:50:178,1,0,1
19.618,0:50:187,1,0,1
19.763,0:50:199,1,0,1
19.911,0:50:205,1,0,1
20.111,0:50:220,1,0,1
20.266,0:50:226,1,0,1
20.424,0:50:238,1,0,1
20.638,0:50:253,1,0,1
20.801,0:50:259,1,0,1
21.019,0:50:271,1,0,1
21.183,0:50:277,1,0,1
21.347,0:50:289,1,0,1
21.51,0:50:298,1,0,1
21.729,0:50:310,1,0,1
21.893,0:50:316,1,0,1
22.059,0:50:331,1,0,1
22.281,0:50:337,1,0,1
22.449,0:50:349,1,0,1
22.617,0:50:355,1,0,1
22.843,0:50:370,1,0,1
23.013,0:50:376,1,0,1
23.183,0:50:388,1,0,1
23.41,0:50:403,1,0,1
23.581,0:50:409,1,0,1
23.808,0:50:421,1,0,1
23.977,0:50:427,1,0,1
24.146,0:50:442,1,0,1
24.314,0:50:448,1,0,1
24.538,0:50:460,1,0,1
24.704,0:50:469,1,0,1
24.871,0:50:481,1,0,1
25.094,0:50:487,1,0,1
25.257,0:50:499,1,0,1
25.417,0:50:508,1,0,1
25.637,0:50:520,1,0,1
25.818,0:50:526,1,0,1
26.012,0:50:541,1,0,1
26.286,0:50:547,1,0,1
26.498,0:50:559,1,0,1
26.783,0:50:571,1,0,1
26.992,0:50:580,1,0,1
27.197,0:50:592,1,0,1
27.401,0:50:598,1,0,1
27.668,0:50:604,1,0,1
27.871,0:50:619,1,0,1
28.078,0:50:625,1,0,1
28.361,0:50:637,1,0,1
28.576,0:50:652,1,0,1
28.788,0:50:658,1,0,1
29.056,0:50:664,1,0,1
29.259,0:50:679,1,0,1
29.545,0:50:691,1,0,1
29.764,0:50:697,1,0,1
29.982,0:50:712,1,0,1
30.273,0:50:718,1,0,1
30.418,0:50:730,1,0,1
30.705,0:50:739,1,0,1
30.921,0:50:751,1,0,1
31.213,0:50:757,1,0,1
31.433,0:50:772,1,0,1
31.652,0:50:778,1,0,1
31.938,0:50:790,1,0,1
32.147,0:50:796,1,0,1
32.351,0:50:811,1,0,1
32.609,0:50:817,1,0,1
32.793,0:50:829,1,0,1
33.034,0:50:838,1,0,1
33.217,0:50:850,1,0,1
33.397,0:50:856,1,0,1
33.578,0:50:871,1,0,1
33.828,0:50:877,1,0,1
34.019,0:50:889,0.987,0,1
34.212,0:50:898,0.979,0,1
34.475,0:50:910,0.947,0,1
34.672,0:50:916,0.903,0,1
34.871,0:50:931,0.868,0,1
35.142,0:50:937,0.804,0,1
35.344,0:50:952,0.755,0,1
35.529,0:50:958,0.703,0,1
35.751,0:50:970,0.615,0,1
35.902,0:50:979,0.519,0,1
36.04,0:50:991,0.45,0,1
36.204,0:50:997,0.344,0,1
36.318,0:51:012,0.27,0,1
36.462,0:51:018,0.204,0,1
36.561,0:51:030,0.164,0,1
36.652,0:51:039,0.144,0,1
36.737,0:51:051,0.132,0,1
36.842,0:51:057,0.117,0,1
36.914,0:51:063,0.113,0,1
36.98,0:51:078,0.093,0,1
37.055,0:51:084,0.064,0,1
37.098,0:51:099,0.045,0,1
37.125,0:51:111,0,0,1
37.136,0:51:117,0,0,1
37.124,0:51:126,0,0,1
37.102,0:51:138,0,0,1
37.06,0:51:144,0,0,1
37.025,0:51:159,0,0,1
36.976,0:51:174,0,0,1
36.934,0:51:180,0,0,1
36.889,0:51:186,0,0,1
36.845,0:51:198,0,0,1
36.803,0:51:207,0,0,1
36.754,0:51:219,0,0,1
36.722,0:51:228,0,0,1
36.685,0:51:240,0,0,1
36.661,0:51:246,0,0,1
36.638,0:51:261,0,0,1
36.616,0:51:267,0,0,1
36.587,0:51:282,0,0,1
36.566,0:51:288,0,0,1
36.537,0:51:294,0,0,1
36.517,0:51:309,0,0,1
36.499,0:51:315,0,0,1
36.479,0:51:330,0,0,1
36.465,0:51:342,0,0,1
36.454,0:51:348,0,0,1
36.443,0:51:363,0,0,1
36.439,0:51:369,0,0,1
36.437,0:51:375,0,0,1
36.442,0:51:390,0,0,1
36.452,0:51:396,0,0,1
36.465,0:51:408,0,0,1
36.477,0:51:417,0,0,1
36.489,0:51:429,0,0,1
36.504,0:51:441,0,0,1
36.512,0:51:450,0,0,1
36.516,0:51:456,0,0,1
36.517,0:51:468,0,0,1
36.515,0:51:477,0,0,1
36.514,0:51:489,0,0,1
36.513,0:51:495,0,0,1
36.513,0:51:510,0,0,1
36.513,0:51:516,0,0,1
36.514,0:51:528,0,0,1
36.516,0:51:543,0,0,1
36.516,0:51:549,0,0,1
36.518,0:51:561,0,0,1
36.519,0:51:570,0,0,1
36.52,0:51:576,0,0,1
36.521,0:51:588,0.023,0,1
36.524,0:51:603,0.034,0,1
36.527,0:51:609,0.042,0,1
36.531,0:51:621,0.045,0,1
36.544,0:51:627,0.056,0,1
36.558,0:51:642,0.064,0,1
36.576,0:51:648,0.069,0,1
36.604,0:51:663,0.075,0,1
36.628,0:51:669,0.078,0,1
36.653,0:51:681,0.079,0,1
36.687,0:51:687,0.079,0,1
36.713,0:51:702,0.076,0,1
36.737,0:51:708,0.074,0,1
36.76,0:51:720,0.072,0,1
36.789,0:51:729,0.069,0,1
36.809,0:51:735,0.068,0,1
36.831,0:51:747,0.066,0,1
36.847,0:51:762,0.064,0,1
36.862,0:51:768,0.062,0,1
36.879,0:51:774,0.059,0,1
36.89,0:51:789,0.057,0,1
36.902,0:51:801,0.052,0,1
36.909,0:51:810,0.047,0,1
36.912,0:51:816,0.044,0,1
36.913,0:51:828,0.039,0,1
36.909,0:51:837,0.034,0,1
36.904,0:51:849,0.032,0,1
36.897,0:51:858,0.029,0,1
36.883,0:51:870,0.026,0,1
36.87,0:51:876,0.022,0,1
36.855,0:51:891,0.021,0,1
36.834,0:51:897,0.02,0,1
36.816,0:51:912,0,0,1
36.79,0:51:918,0,0,1
36.764,0:51:924,0,0,1
36.733,0:51:939,0,0,1
36.702,0:51:945,0,0,1
36.672,0:51:960,0,0,1
36.634,0:51:966,0,0,1
36.608,0:51:981,0,0,1
36.586,0:51:987,0,0,1
36.562,0:51:993,0,0,1
36.549,0:52:008,0,0,1
36.54,0:52:014,0,0,1
36.533,0:52:029,0,0,1
36.531,0:52:035,0,0,1
36.528,0:52:050,0,0,1
36.526,0:52:056,0,0,1
36.523,0:52:071,0,0,1
36.521,0:52:077,0,0,1
36.521,0:52:089,0,0,1
36.521,0:52:098,0,0,1
36.521,0:52:110,0,0,1
36.523,0:52:119,0,0,1
36.525,0:52:131,0,0,1
36.528,0:52:140,0,0,1
36.531,0:52:146,0,0,1
36.534,0:52:158,0,0,1
36.54,0:52:167,0,0,1
36.545,0:52:179,0,0,1
36.552,0:52:185,0,0,1
36.557,0:52:200,0,0,1
36.562,0:52:206,0,0,1
36.567,0:52:221,0,0,1
36.573,0:52:227,0,0,1
36.578,0:52:242,0,0,1
36.583,0:52:248,0,0,1
36.589,0:52:254,0,0,1
36.598,0:52:269,0,0,1
36.605,0:52:275,0.02,0,1
36.614,0:52:290,0.022,0,1
36.62,0:52:296,0.025,0,1
36.626,0:52:311,0.027,0,1
36.633,0:52:317,0.031,0,1
36.639,0:52:332,0.035,0,1
36.645,0:52:338,0.04,0,1
36.655,0:52:353,0.045,0,1
36.667,0:52:359,0.056,0,1
36.688,0:52:365,0.071,0,1
36.711,0:52:380,0.082,0,1
36.738,0:52:386,0.096,0,1
36.772,0:52:401,0.111,0,1
36.814,0:52:407,0.134,0,1
36.88,0:52:422,0.161,0,1
36.937,0:52:428,0.179,0,1
37.022,0:52:434,0.213,0,1
37.093,0:52:449,0.238,0,1
37.171,0:52:455,0.251,0,1
37.286,0:52:470,0.293,0,1
37.381,0:52:476,0.338,0,1
37.482,0:52:491,0.369,0,1
37.629,0:52:497,0.416,0,1
37.747,0:52:506,0.448,0,1
37.917,0:52:518,0.489,0,1
38.053,0:52:527,0.517,0,1
38.194,0:52:542,0.551,0,1
38.341,0:52:548,0.572,0,1
38.492,0:52:554,0.592,0,1
38.7,0:52:569,0.617,0,1
38.86,0:52:575,0.625,0,1
39.081,0:52:590,0.648,0,1
39.249,0:52:599,0.669,0,1
39.419,0:52:605,0.675,0,1
39.65,0:52:620,0.699,0,1
39.827,0:52:626,0.71,0,1
40.006,0:52:641,0.72,0,1
40.25,0:52:647,0.733,0,1
40.438,0:52:662,0.741,0,1
40.627,0:52:668,0.747,0,1
40.818,0:52:677,0.757,0,1
41.073,0:52:692,0.761,0,1
41.266,0:52:698,0.766,0,1
41.525,0:52:713,0.777,0,1
41.72,0:52:719,0.79,0,1
41.916,0:52:725,0.799,0,1
42.181,0:52:740,0.814,0,1
42.383,0:52:746,0.825,0,1
42.587,0:52:761,0.835,0,1
42.865,0:52:767,0.844,0,1
43.077,0:52:782,0.855,0,1
43.291,0:52:788,0.863,0,1
43.58,0:52:797,0.873,0,1
43.799,0:52:812,0.88,0,1
44.02,0:52:818,0.888,0,1
44.32,0:52:824,0.902,0,1
44.549,0:52:839,0.919,0,1
44.78,0:52:845,0.93,0,1
45.095,0:52:860,0.946,0,1
45.334,0:52:866,0.956,0,1
45.66,0:52:881,0.969,0,1
45.908,0:52:887,0.973,0,1
46.159,0:52:902,0.983,0,1
46.413,0:52:911,0.989,0,1
46.755,0:52:917,0.998,0,1
47.016,0:52:932,1,0,1
47.28,0:52:938,1,0,1
47.634,0:52:953,1,0,1
47.901,0:52:959,1,0,1
48.17,0:52:965,1,0,1
48.529,0:52:980,1,0,1
48.8,0:52:986,1,0,1
49.072,0:53:001,1,0,1
49.437,0:53:007,1,0,1
49.713,0:53:016,1,0,1
49.989,0:53:028,1,0,1
50.361,0:53:037,1,0,1
50.64,0:53:049,1,0,1
50.92,0:53:058,1,0,1
51.294,0:53:070,1,0,1
51.577,0:53:079,1,0,1
51.861,0:53:085,1,0,1
52.24,0:53:100,1,0,1
52.525,0:53:106,1,0,1
52.81,0:53:121,1,0,1
53.191,0:53:127,1,0,1
53.476,0:53:142,1,0,1
53.762,0:53:148,1,0,1
54.144,0:53:157,1,0,1
54.432,0:53:169,1,0,1
54.721,0:53:178,1,0,1
55.105,0:53:193,1,0,1
55.394,0:53:199,1,0,1
55.683,0:53:205,1,0,1
56.069,0:53:220,1,0,1
56.356,0:53:226,1,0,1
56.646,0:53:241,1,0,1
57.032,0:53:247,1,0,1
57.322,0:53:262,1,0,1
57.71,0:53:268,1,0,1
58.002,0:53:277,1,0,1
58.295,0:53:289,1,0,1
58.591,0:53:298,1,0,1
58.986,0:53:310,1,0,1
59.283,0:53:319,1,0,1
59.581,0:53:325,1,0,1
59.982,0:53:340,1,0,1
60.282,0:53:346,1,0,1
60.583,0:53:361,1,0,1
60.982,0:53:367,1,0,1
61.281,0:53:376,1,0,1
61.576,0:53:388,1,0,1
61.969,0:53:397,1,0,1
62.263,0:53:409,1,0,1
62.66,0:53:418,1,0,1
62.957,0:53:430,1,0,1
63.256,0:53:439,1,0,1
63.555,0:53:451,1,0,1
63.856,0:53:460,1,0,1
64.253,0:53:466,1,0,1
64.548,0:53:481,1,0,1
64.936,0:53:487,1,0,1
65.227,0:53:496,1,0,1
65.518,0:53:508,1,0,1
65.912,0:53:517,1,0,1
66.215,0:53:532,1,0,1
66.523,0:53:538,1,0,1
66.939,0:53:553,1,0,1
67.256,0:53:559,1,0,1
67.572,0:53:565,1,0,1
67.98,0:53:580,1,0,1
68.28,0:53:586,1,0,1
68.574,0:53:595,1,0,1
68.945,0:53:610,1,0,1
69.205,0:53:616,1,0,1
69.461,0:53:631,1,0,1
69.81,0:53:637,1,0,1
70.084,0:53:652,1,0,1
70.369,0:53:658,1,0,1
70.759,0:53:667,1,0,1
71.068,0:53:679,1,0,1
71.515,0:53:688,1,0,1
71.853,0:53:703,1,0,1
72.18,0:53:709,1,0,1
72.503,0:53:715,1,0,1
72.928,0:53:730,1,0,1
73.246,0:53:736,1,0,1
73.566,0:53:751,1,0,1
73.99,0:53:760,1,0,1
74.304,0:53:766,1,0,1
74.616,0:53:781,1,0,1
75.025,0:53:787,1,0,1
75.328,0:53:802,1,0,1
75.739,0:53:808,1,0,1
76.026,0:53:817,1,0,1
76.305,0:53:832,1,0,1
76.585,0:53:838,1,0,1
76.969,0:53:844,1,0,1
77.271,0:53:859,1,0,1
77.574,0:53:865,1,0,1
77.977,0:53:880,1,0,1
78.275,0:53:889,1,0,1
78.575,0:53:895,1,0,1
78.98,0:53:910,1,0,1
79.285,0:53:916,1,0,1
79.69,0:53:931,1,0,1
79.991,0:53:937,1,0,1
80.288,0:53:946,1,0,1
80.584,0:53:961,0.991,0,1
80.979,0:53:967,0.976,0,1
81.28,0:53:982,0.954,0,1
81.679,0:53:988,0.888,0,1
81.975,0:53:997,0.841,0,1
82.267,0:54:009,0.784,0,1
82.566,0:54:018,0.723,0,1
82.981,0:54:033,0.622,0,1
83.284,0:54:039,0.551,0,1
83.569,0:54:045,0.449,0,1
83.947,0:54:060,0.357,0,1
84.236,0:54:066,0.33,0,1
84.53,0:54:081,0.282,0,1
84.93,0:54:090,0.231,0,1
85.235,0:54:096,0.204,0,1
85.646,0:54:111,0.199,0,1
85.956,0:54:117,0.205,0,1
86.266,0:54:126,0.217,0,1
86.579,0:54:138,0.236,0,1
86.999,0:54:147,0.27,0,1
87.312,0:54:159,0.297,0,1
87.618,0:54:168,0.34,0,1
88.025,0:54:183,0.386,0,1
88.336,0:54:189,0.417,0,1
88.649,0:54:195,0.434,0,1
88.961,0:54:210,0.482,0,1
89.385,0:54:216,0.531,0,1
89.705,0:54:231,0.564,0,1
90.123,0:54:240,0.611,0,1
90.431,0:54:246,0.64,0,1
90.739,0:54:261,0.655,0,1
91.045,0:54:267,0.707,0,1
91.455,0:54:282,0.741,0,1
91.767,0:54:288,0.761,0,1
92.183,0:54:297,0.787,0,1
92.495,0:54:309,0.795,0,1
92.808,0:54:318,0.811,0,1
93.226,0:54:330,0.832,0,1
93.528,0:54:339,0.851,0,1
93.831,0:54:345,0.864,0,1
94.242,0:54:360,0.88,0,1
94.555,0:54:366,0.889,0,1
94.977,0:54:381,0.902,0,1
95.295,0:54:387,0.905,0,1
95.611,0:54:396,0.915,0,1
95.926,0:54:411,0.922,0,1
96.344,0:54:417,0.931,0,1
96.66,0:54:432,0.939,0,1
96.978,0:54:438,0.947,0,1
97.39,0:54:447,0.959,0,1
97.699,0:54:459,0.97,0,1
98.009,0:54:468,0.977,0,1
98.424,0:54:483,0.981,0,1
98.734,0:54:489,0.988,0,1
99.042,0:54:495,0.99,0,1
99.352,0:54:510,0.994,0,1
99.763,0:54:519,0.999,0,1
100.058,0:54:525,1,0,1
100.459,0:54:540,1,0,1
100.772,0:54:546,1,0,1
101.083,0:54:561,1,0,1
101.501,0:54:567,1,0,1
101.825,0:54:582,1,0,1
102.157,0:54:588,1,0,1
102.497,0:54:597,1,0,1
102.958,0:54:612,1,0,1
103.301,0:54:618,1,0,1
103.756,0:54:633,1,0,1
104.094,0:54:639,1,0,1
104.431,0:54:648,1,0,1
104.869,0:54:660,1,0,1
105.185,0:54:669,1,0,1
105.496,0:54:675,1,0,1
105.912,0:54:690,1,0,1
106.224,0:54:696,1,0,1
106.547,0:54:711,1,0,1
106.973,0:54:717,1,0,1
107.273,0:54:726,1,0,1
107.565,0:54:741,1,0,1
107.945,0:54:747,1,0,1
108.228,0:54:762,1,0,1
108.517,0:54:768,1,0,1
108.913,0:54:777,1,0,1
109.203,0:54:792,0.998,0,1
109.473,0:54:798,0.993,0,1
109.83,0:54:804,0.982,0,1
110.1,0:54:819,0.969,0,1
110.37,0:54:828,0.958,0,1
110.735,0:54:840,0.938,0,1
111.015,0:54:849,0.929,0,1
111.305,0:54:855,0.912,0,1
111.684,0:54:870,0.88,0,1
111.942,0:54:876,0.84,0,1
112.192,0:54:891,0.809,0,1
112.447,0:54:900,0.776,0,1
112.786,0:54:906,0.719,0,1
113.029,0:54:921,0.674,0,1
113.27,0:54:927,0.625,0,1
113.594,0:54:936,0.541,0,1
113.839,0:54:951,0.45,0,1
114.159,0:54:957,0.386,0,1
114.388,0:54:972,0.32,0,1
114.605,0:54:978,0.254,0,1
114.862,0:54:987,0.159,0,1
115.031,0:54:999,0.078,0,1
115.181,0:55:008,0.04,0,1
115.307,0:55:014,0.02,0,1
115.429,0:55:029,0,0,1
115.487,0:55:038,0,0,1
115.511,0:55:050,0,0,1
115.492,0:55:059,0,0,1
115.447,0:55:065,0,0,1
115.351,0:55:080,0,0,1
